title,time,url,abstract
孟非的小面已经关了三分之一，那些明星餐厅的生意还好吗？,2018-04-21 11:14,http://www.sohu.com/a/228984905_561670,：孟非的小面已经关了三分之一，那些明星餐厅的生意还好吗
泰禾出让3子公司股权引资19.7亿元现金,2018-04-21 11:12,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkh0709956.shtml,4月20日晚间，泰禾集团发布公告称，公司全资子公司北京泰禾嘉信房地产开发有限公司（以下简称“北京泰禾嘉信”）以增资扩股的方式引进投资者安徽璟玥贸易有限公司（以下简称“璟玥贸易”）及其现金4.7亿元投资
证监会核发2家企业IPO批文 筹资不超过15亿元,2018-04-21 11:12,http://www.sohu.com/a/228984264_267106,新华社北京4月21日电（记者刘慧）证监会20日晚间发布公告，按法定程序核准了2家企业的首发申请，筹资总额不超过15亿元
有上游企业给相关生产线员工放假 中兴事件连锁反应,2018-04-21 10:55,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkh0603848.shtml,发布会现场，中兴通讯董事长殷一民表示，美国的禁令可能导致中兴通讯进入休克状态，对公司全体员工、遍布全球的运营商客户、终端消费者和股东的利益造成直接损害，表示坚决反对
光大宏观：港币暴跌 何去何从？,2018-04-21 10:54,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkh0602766.shtml,更应该关注流动性紧缩，港币利率上升，可能对香港房地产、银行等基本面的影响
华夏幸福终于承认现金流风险了，我为什么质疑“现金充裕”？,2018-04-21 10:53,http://www.sohu.com/a/228982072_614005,在上交所问询函之下，华夏幸福公开承认异地复制不确定性风险，资金和现金流风险，这与刚刚发布2017年财务报表中的表述完全相反，财报中这两个方面问题是：异地复制成效显著、现金充裕
工行将个人住房贷款年龄提到70岁，房价是会上涨还是下跌？,2018-04-21 10:48,http://www.sohu.com/a/228936276_507132,一、房贷长期以来的困境房地产信贷市场特别是个人住房贷款市场一直都是中国房贷的主流，通过贷款买房也是大多数中国人最主要的购房方式，众所周知，贷款的最高年限是30年，但是这个有一个大问题这就是商业银行有一个除了三十年之外的政策，目前绝大多数商业银行对于个人住房贷款的要求是，借款人年龄+贷款期限不得超过70年，如果一个人的年龄超过了40岁，那么他就没办法再申请30年的贷款了
一周消费 | 中国消费者最爱Chanel；CK开卖390美元橡胶手套；Nike一个月内三位高管离职​,2018-04-21 10:47,http://www.sohu.com/a/228982269_114778,三个月内接连四个lvmh旗下品牌进行了人事调整，“完成了世界最大奢侈品集团在男装领域最大的一次重整行为
阿里收购中天微自主研发“中国芯”,2018-04-21 10:43,http://www.xinhuanet.com/fortune/2018-04/21/c_1122718828.htm,中天微是目前中国内地唯一大规模量产的自主嵌入式cpu ip core公司，专注于32位嵌入式cpu ip研发与规模化应用，面向多媒体、安防、家庭、交通、智慧城市等iot领域，全球累计出货超过7亿颗芯片
联想控股成首家H股全流通试点公司,2018-04-21 10:43,http://www.xinhuanet.com/fortune/2018-04/21/c_1122718849.htm,"其中,参与h股全流通试点的企业需履行7项程序：第一，履行必要的内部决策程序，并依法取得相关股东授权"
美的何享健父子18亿入主华录百纳,2018-04-21 10:43,http://www.xinhuanet.com/fortune/2018-04/21/c_1122718861.htm,这意味着，华录百纳的控股股东将由国务院国资委直接管理的中国华录集团有限公司旗下华录文化产业有限公司，变更为外界并不熟悉的盈峰投资控股集团
巴菲特：完全赞成特朗普，持续巨额贸易赤字将拖垮美国,2018-04-21 10:43,http://www.sohu.com/a/228981989_313170,也就是长久以来，为人所垢病的鼓励出口、压抑进口、囤积财富的经济政策，我对这种做法也以为不可，但事实上就算不是有意的，目前世界上其它国家确实正对美国实行重商主义（贸易倾销），觊谀我国丰厚的资产以及深厚的家底
北京西城区曝光10家违规中介,2018-04-21 10:43,http://www.xinhuanet.com/fortune/2018-04/21/c_1122718881.htm,今年以来，在北京市住建委的统一部署下，西城区房管局充分落实属地职责，深入开展中介机构违规租赁行为专项治理工作，切实整合执法力量，加大查处力度，并联合西城区公安、工商、规土等部门召开房地产中介行业大会，要求各中介机构不得违规代理直管公房、危险房屋等，不得从事群租房、日租房、共享房屋的违规出租业务，严禁中介机构参与哄抬房租
华为荣耀10本月底正式开售,2018-04-21 10:43,http://www.xinhuanet.com/fortune/2018-04/21/c_1122718889.htm,荣耀10正面采用5.84英寸全面屏，背后采用变色极光镀膜工艺，利用光程差原理，呈现出纳米级波浪纹理
杭州：力争到2020年境内外上市公司达235家,2018-04-21 10:38,http://www.sohu.com/a/228981191_267106,新华社杭州4月21日电（记者吕昂）记者从杭州市金融办获悉，近日发布的《杭州市人民政府关于全面落实“凤凰行动”计划的实施意见》提出，力争到2020年境内外上市公司达到235家
杭州：力争到2020年境内外上市公司达235家,2018-04-21 10:32,http://www.sohu.com/a/228980780_267106,新华社杭州4月21日电（记者吕昂）记者从杭州市金融办获悉，近日发布的《杭州市人民政府关于全面落实“凤凰行动”计划的实施意见》提出，力争到2020年境内外上市公司达到235家
从原油上涨的态势之下可以看出哪些投资机会,2018-04-21 10:22,http://www.sohu.com/a/228980113_313170,国际油价走高可能会削弱全球石油需求增长，刺激非opec产油国的原油产量增加，而这显然是opec不愿看到的情景
从原油上涨的态势之下可以看出哪些投资机会,2018-04-21 10:22,http://www.sohu.com/a/228980205_313170,国际油价走高可能会削弱全球石油需求增长，刺激非opec产油国的原油产量增加，而这显然是opec不愿看到的情景
"华夏幸福终于承认现金流风险 为什么质疑""现金充裕""…",2018-04-21 10:05,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkh0340725.shtml,在上交所问询函之下，华夏幸福公开承认异地复制不确定性风险，资金和现金流风险，这与刚刚发布2017年财务报表中的表述完全相反，财报中这两个方面问题是：异地复制成效显著、现金充裕
肖亚庆：国企要增强紧迫感 在技术上做出更大努力,2018-04-21 10:02,http://www.sohu.com/a/228978486_561670,中新经纬客户端4月21日电 在21日举行的第二届中国企业改革发展论坛上，国务院国资委主任肖亚庆在开幕式致辞表示，今年是中国改革开放40周年，40年来，国有企业发生了翻天覆地的变化，规模实力显著增强，竞争力进一步提升
将深化制造业开放合作,2018-04-21 09:57,http://www.sohu.com/a/228977642_114731,"新华社北京4月20日电(记者张辛欣)工信部部长苗圩20日表示,将继续深化制造业开放合作,在已基本开放的基础上,进一步落实汽车、船舶、飞机等行业开放要求,推进与“一带一路”沿线国家在智能制造、工业互联网等领域的交流合作,优化营商环境"
北京购房资格审核缩短至1个工作日 取消房源核验,2018-04-21 09:43,http://www.xinhuanet.com/fortune/2018-04/21/c_1122718547.htm,昨天，市住建委会同市规划国土委发布《关于进一步优化营商环境简化房屋交易流程的通知》，大幅压缩购房资格审核时限，取消房源核验和强制存量房资金监管
中葡股份去年亏损近九千万 转型新能源前景未明,2018-04-21 09:36,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkh0185385.shtml,据了解，国安锂业主要从事碳酸锂、钾肥为主的盐湖资源综合开发利用业务，按照其作出的业绩承诺，2018年需要实现1.86亿元的净利润，那么中葡股份经营面上有望摆脱亏损的尴尬处境
国家邮政局发布有关上海快捷快递的消费提示,2018-04-21 09:31,http://www.xinhuanet.com/fortune/2018-04/21/c_129855483.htm,新华社北京4月20日电（记者赵文君）国家邮政局20日发布消费提示，上海快捷快递有限公司在部分地区服务运行出现异常以来，国家邮政局已要求各地邮政管理部门全力做好快捷公司在网未投快件的组织疏运工作
海南提高公积金贷款首付比例抑制房价过快增长,2018-04-21 09:31,http://www.xinhuanet.com/fortune/2018-04/21/c_129855484.htm,新华社海口４月２０日电（记者王存福）海南省公积金管理局２０日晚发布通知，自4月23日起，职工家庭购买首套新建住房的，住房公积金贷款最低首付款比例由２０％提升至３０％，以配合实施海南省房地产调控政策，达到抑制房价过快增长的目的
华联股份咋了？净利再创新低 主业连亏三载,2018-04-21 09:29,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkh0153966.shtml,未来，华联股份将继续通过购买、租赁、受托管理等多种方式，不断提升购物中心和店铺规模，以北京为核心拓展业务范围，积极寻求契机拓展新的发展区域，巩固提升现有成熟商圈，加快寻求新的发展区域
雄安新区规划正式批复，阿里加快布局芯片技术 | 财经日日评,2018-04-21 09:26,http://www.sohu.com/a/228976360_137204,｜点评｜这只是国外的一些媒体在猜想，但这忽略了一点，在经济全球化的今天，真实的情况往往比想象的更复杂，打贸易战是两败俱伤的事情，苹果进入不了大中华市场，试想会有多少与中国相关联的企业受损，又有多少人因此失业呢
山东一副区长受贿获刑 未名医药等2家公司董事长涉案,2018-04-21 09:26,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkh0140033.shtml,法院审理查明，2014年春节，被告人王海波在担任张店区副区长期间，利用职务上的便利，收受山东联创节能新材料股份有限公司董事长李某送的1万元钱并为其谋取利益
独角兽“减肥上市”说明了什么？,2018-04-21 09:22,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkh0125635.shtml,由于是首家在a股ipo的“独角兽”，药明康德上市之后势必被市场热炒，在同样的涨停板数量的情况下，较低的发行价对应较低的开板价，客观上有利于二级市场资金在较低位置承接，增加上涨的机会，营造赚钱效应
中国制造业将为外商提供更多更好投资机会,2018-04-21 09:19,http://www.xinhuanet.com/fortune/2018-04/21/c_1122718304.htm,苗圩表示，将扎实推进“一带一路”建设，引导更多中国企业到沿线国家投资兴业，建立高水平的研发中心、制造基地和工业园区等，推进与沿线国家在智能制造、工业互联网、5g、车联网、中小企业、民用航空、网络安全等领域的交流合作，实现多方互利共赢
“一带一路”南向通道贵州段测试班列开行,2018-04-21 09:19,http://www.xinhuanet.com/fortune/2018-04/21/c_1122718318.htm,4月20日上午，“一带一路”南向通道贵州段测试班列从贵州贵阳南车站改貌物流基地发车，驶向广西钦州，所载货物将在钦州港通过海运、空运等方式，发运至新加坡、南亚、中东等国家和地区
承德露露资金占用情况无解 关联交易遭股东强烈反对,2018-04-21 09:16,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkh0096037.shtml,另外，记者通过统计每年春节消费天数（每年1月1日至元宵节截止天数）发现，承德露露在春节消费天数低于50天的年份中，业绩同比下滑的情况很普遍，而超过50天的年份中，保持业绩增长基本是一种共性
竞争加剧与高额商誉双杀锂电行业,2018-04-21 09:13,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkh0085522.shtml,《红周刊》：虽说2017年整个锂电池隔膜行业产品毛利率出现了大幅下滑，但如星源材质的锂电池隔膜产品毛利率仍高达51.85%，凭借增加产能确实依旧能够提升公司的利润，假设维持原有产能不变，公司的盈利情况又会如何呢
政策底初现 市场底不远,2018-04-21 09:09,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkh0067171.shtml,海风若雨萧萧：存量博弈情况下，任何热点的转移都以其他板块的沉沦为代价，比如说1月底银行股行情如火如荼的时候，我讲要“且行且珍惜”，2月金融地产跌下来，显然短期翻身就不可能了，市场这2个多月的时间基本都是以科技成长、医药等板块为主线，上证50代表的蓝筹一直都是调整为主，所以这几个月买蓝筹低估值的基本就没你什么事了
涨停板追踪：指数再度齐齐下跌 超跌股集体反弹,2018-04-21 09:07,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkh0059957.shtml,上涨原因：美东时间4月16日，美国颁布了出口禁令，禁止所有美国企业和个人以任何方式向中兴通讯出售硬件、软件或技术服务，国产芯片替代进口芯片迫在眉睫
3万做到93亿，草根创业者坠楼身亡留下百亿债务，公司摊上30多宗案件,2018-04-21 09:07,http://www.sohu.com/a/228973283_115362,对于周建灿生前所涉的近百亿债务，金盾股份相关人士对记者表示：“这些资金都投资了实业，财务成本高，利润并没有这么高，金盾集团工业园区投了几十亿元，消防（浙江金盾消防器材有限公司）6个亿，格洛斯公司（浙江格洛斯无缝钢管有限公司）投了20多亿元，步子迈得太大，但是投资回报没有达到预期
辉丰公司长期偷排有毒有害废水 盐城官方：全面查处,2018-04-21 09:05,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkh0049116.shtml,盐城市和大丰区立即成立工作组，全力配合督察组开展工作，严查彻查辉丰公司存在的偷排废水、偷埋废物等严重违法行为，先后实施了现场核查、挖掘采样、检测鉴定、调查取证、扣押封存、依法查处等工作
英媒：中国欲助推芯片行业提速 摆脱对美芯片依赖,2018-04-21 09:04,http://finance.sina.com.cn/stock/usstock/c/2018-04-21/doc-ifznefkh0043647.shtml,报道称，美国对中国手机生产商中兴通讯禁售包括芯片在内的产品，令该公司面临困境，更凸显出这一目标的急迫性
评论丨建设“数字中国”，习近平早已心中有“数”,2018-04-21 09:04,http://www.sohu.com/a/228996356_115004,：评论丨建设“数字中国”，习近平早已心中有“数”
董宝珍：股份制银行为何值得关注？,2018-04-21 09:00,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkh0026287.shtml,2017年股份制银行增长不如国有银行，与这个同业拆借利率上升但银行向客户贷款利率还没有来得及上升有重大关系，这个不利影响是短期的，这个问题2018年会逐渐消解
封杀中兴通讯 特朗普的醉翁之意不在酒,2018-04-21 08:58,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkh0021564.shtml,美国封杀中兴，是基于打压中国科技公司的目的
二季度市场重心将重回“业绩”,2018-04-21 08:57,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkh0016957.shtml,良好的数据也能给新能源汽车产业链的股票探底回升提供非常好的基本面支撑，因此笔者认为二季度这个板块是值得重视的
二季度做好配置市值打新”独角兽”的准备,2018-04-21 08:56,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkh0013526.shtml,在笔者看来，二季度的创业板一定会有一次大幅回落过程，市场如果暴跌投资者可抄底水泥板块龙头股，预计中报业绩将继续大增
“独角兽”回归再思考,2018-04-21 08:55,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkh0009661.shtml,市场目前的分歧在于独角兽回归a股后，到底是其高估值带动存量成长股整体估值溢价，抑或是导致投资者集中资金追捧独角兽，而抛弃部分存量公司，产生成长股的“一九分化”
证券时报头版评论：炒作问题公司股票无异于纵容作奸犯科,2018-04-21 08:54,http://www.sohu.com/a/228972591_130887,4月21日，《证券时报》发表名为《炒作问题公司股票无异于纵容作奸犯科》的头版评论称，近期新乐视智家不断传出融资消息，有分析称孙宏斌可能是希望尽快和乐视网划清界限
H股“全流通”试点启动 改革方案不一定有“对价”,2018-04-21 08:52,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkf9999984.shtml,h股“全流通”是境外（主要是香港）上市公司相关股东所持的在境内登记、无法在境外上市流通的股份，转登记至境外市场后，相应持有人通过中国结算在境外市场买卖该公司股份的相关安排
海康威视净利增27% 贸易战影响不确定创新业务可期,2018-04-21 08:51,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkf9994849.shtml,爱尔眼科（300015）是中部省份湖南省内不可多得的“大牛股”，4月20日晚间披露年报，公司2017年实现营收59.63亿元，同比增长49.06%
中美央行新行长首度会晤 易纲密集会见各国央行行长,2018-04-21 08:46,http://finance.sina.com.cn/roll/2018-04-21/doc-ifznefkf9976095.shtml,3．会见了阿根廷央行行长federico sturzenegger，双方就中阿金融合作、二十国集团（g20）相关议题交换了意见
央行：一季度末个人住房贷款余额同比增长20%,2018-04-21 08:44,http://www.sohu.com/a/228972351_120702,一季度末，本外币住户消费性贷款余额32.9万亿元，同比增长23.4%，增速比上年末低2.4个百分点，一季度增加1.4万亿元，同比少增2161亿元
产业资本低位腾挪增持9家公司 社保和险资重仓两只个股,2018-04-21 08:43,http://www.sohu.com/a/228972331_120702,具体来看，4月份以来，产业资本净增持的9家公司中，产业资本净增持股份数量在1000万股以上的公司有2家，分别为：滨江集团、东方集团，此外，吉林化纤、利群股份、齐峰新材等3家公司产业资本净增持股份数量也均超100万股，其他产业资本净增持的公司还有：三峡水利、红太阳、贤丰控股、深天马a
央行降准的出发点、影响及展望,2018-04-21 08:43,http://www.sohu.com/a/228971993_120702,由于法定存款准备金利率（1.62%）低于mlf利率（此次到期一年期mlf利率为3.25%，重新申请mlf利率为3.3%），利用降准资金置换mlf后，不仅降低了银行的负债端成本，而且能够释放出部分利率债，对于lcr等流动性指标的提升具有正向作用，但并不能改善商业银行整体流动性状况
游资合力令乐视网“走妖” 海南概念遭遇机构砸盘,2018-04-21 08:42,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkf9964442.shtml,从表三的数据可以看出，本周的游资其实十分活跃，也敢于做多，上榜的营业部的买入净额几乎均超过亿元，其中，银河证券绍兴营业部、国泰君安成都北一环路营业部、银河证券北京阜成路营业部、东方证券上海浦东新区银城中路营业部、光大证券宁波解放南路营业部等多家活跃席位均现身吸筹榜前列
央行降准银行理财收益率或小幅下降 P2P平台收益率触底影响不大,2018-04-21 08:42,http://www.sohu.com/a/228972059_120702,“根据央行的说法，货币政策取向并未发生变化，未来仍然会保持稳健偏中性，所以一次降准并不代表市场利率会持续下跌”，融360理财分析师刘银平认为，从短期来看，降准对股市、债市是利好，在近期股市持续下跌的情况下，有利于提振市场人气
证监会:深化改革开放创新 促进证券基金业高质量发展,2018-04-21 08:42,http://finance.sina.com.cn/stock/y/2018-04-21/doc-ifznefkf9964735.shtml,2018年证监会系统机构监管工作培训会提出：深化改革开放创新 促进证券基金行业高质量发展
易纲：中国将进一步推动改革扩大开放，应对未来挑战,2018-04-21 08:42,http://www.sohu.com/a/228972621_561670,中新经纬客户端4月21日电 据央行网站消息，4月19日至20日，央行行长易纲在出席在美国华盛顿举行的二十国集团(g20)财长和央行行长会议时表示，中国经济继续向好，主要指标优于预期
64家公司经营性现金流有所改善 三指标锁定9只潜力股,2018-04-21 08:42,http://www.sohu.com/a/228972060_120702,结合经营现金流、市场表现、机构评级三项指标来看，华鲁恒升、通威股份、振芯科技、健友股份、齐翔腾达、通源石油、亚翔集成、广汇能源和承德露露等9只个股表现突出，这些个股一季报每股经营活动产生的现金流量净额同比实现翻倍、近30日内被机构给予了“买入”或“增持”等看好评级，且月内股价均实现逆市上涨
人民币汇率走弱幅度有限,2018-04-21 08:41,http://www.sohu.com/a/228971969_120702,香港市场方面，本周离岸人民币兑美元汇率同步双向小幅波动，截至北京时间20日16:30报6.2816元，较上周收盘价6.2733元下跌88基点，境内外价差倒挂约77基点，表明当前市场对人民币汇率的预期仍保持稳定
先发声明再开发布会 中兴通讯回应美商务部禁令,2018-04-21 08:41,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkf9959369.shtml,中兴通讯董事长殷一民在当天的发布会上表示，被制裁导致产业链中断并不意味着公司没有核心能力，中兴通讯反对美国商务部作出的不公平、不合理的处罚决定，将通过一切法律手段来解决问题，公司有能力有决心渡过难关，也会加大研发投入
债牛在途 需警惕反复,2018-04-21 08:41,http://www.sohu.com/a/228972041_120702,央行此举更多在于对冲从严金融监管带来的流动性收紧，目前实体经济并不存在2014年连续大幅降准的条件，在市场过分乐观的情况下需要保持冷静
大唐电信预计亏损超24亿,2018-04-21 08:41,http://www.sohu.com/a/228972320_120702,二是公司预计2017年末归属于上市公司股东的净资产为负值，可能触发《上海证券交易所股票上市规则》13.2.1条第(二)项的规定，公司股票可能被上海证券交易所实施退市风险警示
本周机构给予219家公司买入评级  55股有4成上涨空…,2018-04-21 08:37,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkf9947528.shtml,此外，滨化股份（601678）、林洋能源（601222）、百川能源（600681）、金地集团（600383）、中文传媒（600373）、信维通信（300136）、东方财富（300059）、凯文教育（002659）和银轮股份（002126）这9家公司，它们至少获2家券商研究究员给予“买入”评级，并且公司周五收盘价距研究员给出的目标价还有超过40%的上涨空间
易纲：中国将进一步推动改革 扩大开放,2018-04-21 08:37,http://finance.sina.com.cn/china/gncj/2018-04-21/doc-ifznefkf9946591.shtml,易纲：中国将进一步推动改革，扩大开放，应对未来挑战
等待改善信号 短线震荡磨底,2018-04-21 08:36,http://finance.sina.com.cn/stock/jsy/2018-04-21/doc-ifznefkf9941778.shtml,这种变化导致投资者在重新审视护城河时，会加强公司在全球产业链的竞争力的考虑，而a股具备这样的公司并不多，同时，贸易摩擦导致的出口及弱势行业的开放也会加大对a股蓝筹公司的冲击，因此在当前格局下，蓝筹股的内涵需要提升为必须具备中国优势和应对贸易摩擦的能力
一汽夏利净利润同比降幅达1110.64% 逼近资不抵债,2018-04-21 08:08,http://finance.sina.com.cn/7x24/2018-04-21/doc-ifznefkf9869238.shtml,其中，一汽夏利在2016年实现盈利1.62亿元，主要得益于向控股股东中国第一汽车股份有限公司（以下简称“一汽股份”）转让一汽丰田15%股权，公司扣非后净利润亏损16.77亿元
购房资格审核缩短为1天，在北京买房需要满足什么条件？,2018-04-21 08:08,http://www.sohu.com/a/228973621_616825,知道君（xjb-jingshier）从北京市住建委获悉，北京购房资格审核时限将缩短为1个工作日
北京流拍地块降价再入市 碧桂园联合中铁建33亿拿下,2018-04-21 08:03,http://www.sohu.com/a/228970925_313745,4月20日下午，北京公开出让一宗位于延庆区的地块，被碧桂园与中铁建综合体以33.2亿元拿下
【财经24小时】大湾区规划料5月上旬公布 海南密集处罚违规房企和中介,2018-04-21 08:03,http://www.sohu.com/a/228970585_313745,：【财经24小时】大湾区规划料5月上旬公布 海南密集处罚违规房企和中介
【兴业定量任瞳团队】基于雪球网负面情绪比因子的择时研究,2018-04-21 08:00,http://www.sohu.com/a/229090374_619348,综合各位学者的研究经验，结合雪球网的数据特点，我们将利用《雪球知股乎系列三：情绪因子选股正当时》中生成的负面情绪比因子构建择时策略
证监会完善“非标”审计意见及涉及事项信披要求,2018-04-21 07:52,http://finance.sina.com.cn/stock/y/2018-04-21/doc-ifznefkf9834593.shtml,根据《公开发行证券的公司信息披露编报规则第14号——非标准审计意见及其涉及事项的处理》（2018年修订），非标准审计意见是指注册会计师对财务报表发表的非无保留意见或带有解释性说明的无保留意见
特朗普口头打压无济于事 彭博调查：交易员连续第三周看涨下周原油,2018-04-21 07:48,http://www.sohu.com/a/228970533_119759,原油期货周五承压，在美国总统特朗普(donald trump)在推特上暗示欧佩克(opec)人为压低油价后，原油期货价格一度大幅下跌
住房个贷延长至70周岁，须防“托市”“啃老”副作用,2018-04-21 07:40,http://www.sohu.com/a/228962239_614005,毫无疑问，延长住房个贷最高年龄限制能够广泛改善民生福利，实际上对于居民每个月还款负担也大大减轻了，从而能减少房贷违约风险，因此，对长远来说也有助于防范房贷引发金融风险，这些都具有积极意义的
长三角知识产权一体化发展 浙江万人发明专利19.67件,2018-04-21 07:40,http://www.xinhuanet.com/fortune/2018-04/21/c_1122717762.htm,谈及此次签署《长三角地区知识产权一体化发展合作框架协议》的背景及意义，浙江省科技厅新闻发言人严明潮表示，浙江在知识产权发展和保护方面，特别是电子商务领域专利执法维权方面有许多“浙江经验”，通过协议的签署，浙江可以更好地与长三角地区其他城市进行探讨，取长补短
中国证监会：两类证券期货严重失信人将被采取惩戒措施,2018-04-21 07:37,http://www.xinhuanet.com/fortune/2018-04/21/c_1122717752.htm,中国证监会新闻发言人高莉20日在京表示，根据近期发布的文件，中国铁路总公司和民航局将对证券期货领域的两类严重失信行为责任主体，采取限制乘坐火车高级别席位(包括列车软卧、g字头动车组列车全部座位、其他动车组列车一等座以上座位)和民用航空器的惩戒措施
从0到1的云上工匠颜亮：追求创新，随时“在线”,2018-04-21 07:33,http://www.xinhuanet.com/fortune/2018-04/21/c_1122717722.htm,一提到“云”，在今天的数字中国下，它几乎无处不在，而有这样一位“匠人”，他曾亲手规划了当时亚洲最大的第四代云计算中心、开创了政务云服务模式先河，实现了多个我国云计算产业从“0”到“1”的突破，以技术创新成果推动了中国云时代的快速前进，他就是浪潮云副总经理颜亮
金正恩宣布新战略路线：朝鲜将集中全部力量发展经济,2018-04-21 07:30,http://finance.sina.com.cn/stock/marketresearch/2018-04-21/doc-ifznefkf9792737.shtml,为营造对发展经济有利的国际环境，维护朝鲜半岛和世界和平，朝鲜将与周边国家和国际社会积极展开紧密联系和对话
时报评论：炒作问题公司股票无异于纵容作奸犯科,2018-04-21 07:26,http://finance.sina.com.cn/7x24/2018-04-21/doc-ifznefkf9785415.shtml,近期新乐视智家不断传出融资消息，有分析称孙宏斌可能是希望尽快和乐视网划清界限
外国专家：中国能够继续担当全球经济增长引擎,2018-04-21 07:18,http://www.xinhuanet.com/fortune/2018-04/21/c_1122717687.htm,詹姆斯·丹尼尔对本报记者表示，过去几年，中国经济持续强劲增长，即使在全球金融危机期间，中国金融市场也只是出现了适度波动
天上掉下个“白富美” 传授投资秘籍稳赚不赔！真有这好事？,2018-04-21 07:17,http://www.sohu.com/a/228996424_115004,警方发现，这几百名受害人之所以会来这里投资，都是因为在网上遇见了一个美女好友，最终，被她们带到了这个平台，那这些神秘美女们到底是什么人呢
俄罗斯居民实际收入3年来首次停止下降 经济已恢复增长,2018-04-21 07:11,http://www.sohu.com/a/228969925_428290,科切特科夫说：“目前1.5%的经济增长率很难称之为稳定增长，但进一步的贷款成本下降和居民收入水平改善，应当会提高增长的可持续性，相应改善劳动力市场
中兴通讯撑得过3个月吗？业内：直戳“缺芯”软肋,2018-04-21 07:07,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkf9742939.shtml,《美国制裁中兴通讯事件的影响及应对措施》认为，中兴通讯全线产品过多依赖美国芯片和光模块厂商，即使中兴通讯旗下半导体公司——中兴微电子占据优势的领域，也仅能实现主控芯片的自主配套，周边芯片仍受制于人
实探睿驰汽车南沙地块:贾跃亭造车梦是被圆还是被戳?,2018-04-21 07:07,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkf9742913.shtml,4月18日，记者实地走访了解到，睿驰汽车所拿地块位于南沙区万顷沙电子信息产业园西北部，目前该地块仍处于平整阶段，多辆黄色运泥车在工地上来来回回，而工人们也正在利用钻探机械获取地质样本
董明珠携奇瑞进军新能源商用车：换血格力系,2018-04-21 07:07,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkf9742819.shtml,记者从银隆新能源专用、商用车研究院多名负责人处了解到，银隆与奇瑞的合作最早从2016年就开始了
六部门：以处置“僵尸企业”为抓手化解过剩产能,2018-04-21 07:05,http://www.xinhuanet.com/fortune/2018-04/21/c_1122717659.htm,《通知》明确了2018年再压减钢铁产能3000万吨左右、退出煤炭产能1.5亿吨左右、淘汰关停不达标的30万千瓦以下煤电机组的目标任务，提出了持续深入开展钢铁去产能、不断提升煤炭供给体系质量、积极稳妥化解煤电过剩产能等重点工作
多家上市公司下修2017年业绩 多因巨额商誉出现减值,2018-04-21 06:48,http://finance.sina.com.cn/stock/s/2018-04-21/doc-ifznefkf9704010.shtml,神农基因4月20日晚发布2017年业绩快报修正公告称，公司此前预计2017年实现营业收入4.51亿元，同比下降61.06%
亚马逊 CEO 致股东信 2018 （中英文全文）,2018-04-21 06:44,http://www.sohu.com/a/229044158_481741,"whole foods – when we closed ouracquisition of whole foods market last year, we announced our commitment tomaking high-quality, natural and organic food available for everyone, thenimmediately lowered prices on a selection of best-selling grocery staples,including avocados, organic brown eggs, and responsibly-farmed salmon. wefollowed this with a second round of price reductions in november, and ourprime member exclusive promotion broke whole foods’ all-time record for turkeyssold during the thanksgiving season. in february, we introduced free two-hourdelivery on orders over $35 for prime members in select cities, followed byadditional cities in march and april, and plan continued expansion across theu.s. throughout this year. we also expanded the benefits of the amazon primerewards visa card, enabling prime members to get 5% back when shopping at wholefoods market. beyond that, customers can purchase whole foods’ private labelproducts like 365 everyday value on amazon, purchase echo and other amazondevices in over a hundred whole foods stores, and pick-up or return amazonpackages at amazon lockers in hundreds of whole foods stores. we’ve also begunthe technical work needed to recognize prime members at the point of sale andlook forward to offering more prime benefits to whole foods shoppers once thatwork is completed."
